Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00450_100","H3C-CH2-CH(CH3)2","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00450","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00450_2","01/05/1994 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00451_100","CH2=CH-C(CH3)=CH2","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00451","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00451_1","01/03/1989 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00451_100","CH2=CH-C(CH3)=CH2","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00451","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00451_2","01/05/1994 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00454_100","C9H20","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00454","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00454_1","01/03/1989 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00454_100","C9H20","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00454","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00454_2","01/05/1994 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00457_100","Chlorobenzene (air)","3.82292","51.19606","6.0","m","suburban","industrial","01/05/1994 00:00:00","","SAM-BEVR750_00457","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00457_1","01/05/1994 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEDNE02","65NE02","65NE02 - NIEL
","SPO-BEDNE02_00645_100","Fluoranthene","4.33531","51.09897","0.0","m","rural","background","01/01/2016 00:00:00","","SAM-BEDNE02_00645","2.0","m","","","","","","","Other","","","0","","","","","Niel","","","","","","","","","","SPP-BEDNE02_00645_1","01/01/2016 00:00:00","","active","","","","","","","GC-MS","","ref","","1","ng.m-2.day-1","","http://report.irceline.be/qa/","1","month","1","month","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEDNE02","65NE02","65NE02 - NIEL
","SPO-BEDNE02_00656_100","Indeno-(1,2,3-cd)pyrene","4.33531","51.09897","0.0","m","rural","background","01/01/2016 00:00:00","","SAM-BEDNE02_00656","2.0","m","","","","","","","Other","","","0","","","","","Niel","","","","","","","","","","SPP-BEDNE02_00656_1","01/01/2016 00:00:00","","active","","","","","","","GC-MS","","ref","","1","ng.m-2.day-1","","http://report.irceline.be/qa/","1","month","1","month","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEDNE02","65NE02","65NE02 - NIEL
","SPO-BEDNE02_00714_100","Phenanthrene","4.33531","51.09897","0.0","m","rural","background","01/01/2016 00:00:00","","SAM-BEDNE02_00714","2.0","m","","","","","","","Other","","","0","","","","","Niel","","","","","","","","","","SPP-BEDNE02_00714_1","01/01/2016 00:00:00","","active","","","","","","","GC-MS","","ref","","1","ng.m-2.day-1","","http://report.irceline.be/qa/","1","month","1","month","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEDNE02","65NE02","65NE02 - NIEL
","SPO-BEDNE02_00717_100","Pyrene","4.33531","51.09897","0.0","m","rural","background","01/01/2016 00:00:00","","SAM-BEDNE02_00717","2.0","m","","","","","","","Other","","","0","","","","","Niel","","","","","","","","","","SPP-BEDNE02_00717_1","01/01/2016 00:00:00","","active","","","","","","","GC-MS","","ref","","1","ng.m-2.day-1","","http://report.irceline.be/qa/","1","month","1","month","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEDNE02","65NE02","65NE02 - NIEL
","SPO-BEDNE02_07029_100","BaP","4.33531","51.09897","0.0","m","rural","background","01/01/2016 00:00:00","","SAM-BEDNE02_07029","2.0","m","","","","","","","Other","","","0","","","","","Niel","","","","","","","","","","SPP-BEDNE02_07029_1","01/01/2016 00:00:00","","active","","","","","","","GC-MS","","ref","","1","ng.m-2.day-1","","http://report.irceline.be/qa/","1","month","1","month","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEDNE02","65NE02","65NE02 - NIEL
","SPO-BEDNE02_07351_100","Acenaphthene","4.33531","51.09897","0.0","m","rural","background","01/01/2016 00:00:00","","SAM-BEDNE02_07351","2.0","m","","","","","","","Other","","","0","","","","","Niel","","","","","","","","","","SPP-BEDNE02_07351_1","01/01/2016 00:00:00","","active","","","","","","","GC-MS","","ref","","1","ng.m-2.day-1","","http://report.irceline.be/qa/","1","month","1","month","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEDNE02","65NE02","65NE02 - NIEL
","SPO-BEDNE02_07352_100","Acenaphthylene","4.33531","51.09897","0.0","m","rural","background","01/01/2016 00:00:00","","SAM-BEDNE02_07352","2.0","m","","","","","","","Other","","","0","","","","","Niel","","","","","","","","","","SPP-BEDNE02_07352_1","01/01/2016 00:00:00","","active","","","","","","","GC-MS","","ref","","1","ng.m-2.day-1","","http://report.irceline.be/qa/","1","month","1","month","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEDNE02","65NE02","65NE02 - NIEL
","SPO-BEDNE02_07380_100","Benzo(b,j,k)fluoranthene","4.33531","51.09897","0.0","m","rural","background","01/01/2016 00:00:00","","SAM-BEDNE02_07380","2.0","m","","","","","","","Other","","","0","","","","","Niel","","","","","","","","","","SPP-BEDNE02_07380_1","01/01/2016 00:00:00","","active","","","","","","","GC-MS","","ref","","1","ng.m-2.day-1","","http://report.irceline.be/qa/","1","month","1","month","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_00475_100","C8H18","4.98842","50.50272","160.0","m","rural","background","02/10/2001 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_00475","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_00475_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_00482_100","o-C6H4-(CH3)2","4.98842","50.50272","160.0","m","rural","background","02/10/2001 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_00482","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_00482_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_00486_100","H3C-(CH2)3-CH3","4.98842","50.50272","160.0","m","rural","background","02/10/2001 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_00486","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_00486_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_06005_100","H2C=CH-CH2-CH3","4.98842","50.50272","160.0","m","rural","background","02/10/2001 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_06005","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_06005_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_06006_100","trans-H3C-CH=CH-CH3","4.98842","50.50272","160.0","m","rural","background","02/10/2001 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_06006","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_06006_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_06007_100","cis-H3C-CH=CH-CH3","4.98842","50.50272","160.0","m","rural","background","02/10/2001 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_06007","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_06007_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_06008_100","H2C=CH-CH2-CH2-CH3","4.98842","50.50272","160.0","m","rural","background","02/10/2001 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_06008","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_06008_1","02/10/2001 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_06009_100","H3C-HC=CH-CH2-CH3","4.98842","50.50272","160.0","m","rural","background","01/01/2009 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_06009","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_06009_1","01/01/2009 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00461_100","1,2-dichloroethane (air)","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00461","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00461_1","01/03/1989 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00461_100","1,2-dichloroethane (air)","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00461","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00461_2","01/05/1994 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00464_100","m,p-C6H4(CH3)2","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00464","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00464_1","01/03/1989 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00464_100","m,p-C6H4(CH3)2","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00464","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00464_2","01/05/1994 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00475_100","C8H18","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00475","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00475_1","01/03/1989 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00475_100","C8H18","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00475","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00475_2","01/05/1994 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00482_100","o-C6H4-(CH3)2","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00482","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00482_1","01/03/1989 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR750","50R750","5ZEL01 - ZELZATE","SPO-BEVR750_00482_100","o-C6H4-(CH3)2","3.82292","51.19606","6.0","m","suburban","industrial","01/03/1989 00:00:00","","SAM-BEVR750_00482","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEVR750_00482_2","01/05/1994 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BENAT47","99AT47","99AT47 - Antwerpen-Osystraat","SPO-BENAT47_00008_100","NO2","4.41833","51.22174","0.0","m","urban","traffic","01/01/2017 00:00:00","","SAM-BENAT47_00008","3.0","m","10.0","m","5.0","m","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BENAT47_00008_1","01/01/2017 00:00:00","","passive","","","","","","","SP","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","14","day","14","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BENAT48","99AT48","99AT48 - Antwerpen-Haantjeslei","SPO-BENAT48_00008_100","NO2","4.40228","51.20141","0.0","m","urban","traffic","01/01/2017 00:00:00","","SAM-BENAT48_00008","3.0","m","10.0","m","5.0","m","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BENAT48_00008_1","01/01/2017 00:00:00","","passive","","","","","","","SP","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","14","day","14","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BENAT49","99AT49","99AT49 - Antwerpen-Wittestraat","SPO-BENAT49_00008_100","NO2","4.38408","51.18760","0.0","m","urban","traffic","01/01/2017 00:00:00","","SAM-BENAT49_00008","3.0","m","10.0","m","5.0","m","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BENAT49_00008_1","01/01/2017 00:00:00","","passive","","","","","","","SP","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","14","day","14","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BENAT86","99AT86","99AT86 - Antwerpen-Plantin-Moretuslei","SPO-BENAT86_00008_100","NO2","4.43444","51.20880","0.0","m","urban","traffic","23/12/2021 00:00:00","","SAM-BENAT86_00008","3.0","m","10.0","m","5.0","m","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BENAT86_00008_1","23/12/2021 00:00:00","","passive","","","","","","","SP","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","14","day","14","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BENAT92","99AT92","99AT86 - Antwerpen-Nationalestraat","SPO-BENAT92_00008_100","NO2","4.39789","51.21340","0.0","m","urban","traffic","01/01/2024 00:00:00","","SAM-BENAT92_00008","3.0","m","10.0","m","5.0","m","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BENAT92_00008_1","01/01/2024 00:00:00","","passive","","","","","","","SP","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","14","day","14","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BENBO01","39BO01","39BO01 - Bonheiden","SPO-BENBO01_00008_100","NO2","4.51648","51.02706","0.0","m","rural","background","01/01/2018 00:00:00","","SAM-BENBO01_00008","3.0","m","","","","","","","Other","","","0","","","","","Bonheiden","","","","","","","","","","SPP-BENBO01_00008_1","01/01/2018 00:00:00","","passive","","","","","","","SP","","ref","","-999","ug.m-3","","http://report.irceline.be/qa/","30","minute","30","minute","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BENBT03","99BT03","99BT03 - Borgerhout-Sergeyselsstraat","SPO-BENBT03_00008_100","NO2","4.43306","51.21315","0.0","m","urban","traffic","01/01/2017 00:00:00","","SAM-BENBT03_00008","3.0","m","10.0","m","5.0","m","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BENBT03_00008_1","01/01/2017 00:00:00","","passive","","","","","","","SP","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","14","day","14","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BENBT04","99BT04","99BT04 - Borgerhout-Karel De Preterlei","SPO-BENBT04_00008_100","NO2","4.45002","51.20198","0.0","m","urban","traffic","01/01/2017 00:00:00","","SAM-BENBT04_00008","3.0","m","10.0","m","5.0","m","","","Other","","","0","","","","","Antwerpen ","","","","","","","","","","SPP-BENBT04_00008_1","01/01/2017 00:00:00","","passive","","","","","","","SP","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","14","day","14","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_06011_100","1,2,4-C6H3(CH3)3","4.98842","50.50272","160.0","m","rural","background","01/01/2008 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_06011","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_06011_1","01/01/2008 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Wallonia","Wallonia","UTC","BEVN073","50N073","50N073 - VEZIN","SPO-BEVN073_06013_100","1,3,5-C6H3(CH3)3","4.98842","50.50272","160.0","m","rural","background","01/01/2008 00:00:00","01/01/2018 00:00:00","SAM-BEVN073_06013","3.0","m","","","","","","","Other","","","0","","","","","Andenne","","","","","","","","","","SPP-BEVN073_06013_1","01/01/2008 00:00:00","","automatic","other","","","","","","","","ref","","9","ug.m-3","","http://report.irceline.be/qa/","1","day","2","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
